"Name","Version","FirstDate","FirstBucket","LastDate","LastBucket","Description"
"busybox-sleep","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-sort","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-split","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-ssl_client","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-standalone","4784-g5507c8744","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools. This is a standalone version which will not create aliases. Please install busybox-<command> to add desired aliases. "
"busybox-stat","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-strings","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-su","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-sum","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-tac","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-tail","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-tar","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-tee","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-test","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-time","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-timeout","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-touch","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-tr","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-true","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-truncate","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-ts","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-ttysize","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-uname","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-uncompress","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unexpand","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-uniq","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unix2dos","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unlink","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unlzma","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unlzop","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unxz","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-unzip","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-usleep","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-uudecode","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-uuencode","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-vi","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-watch","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-wc","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-wget","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-which","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-whoami","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-whois","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-xargs","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-xxd","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-xz","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-xzcat","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-yes","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox-zcat","1.0-shim-only","2023-01-11T00:28:58Z","x-magic/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This is a shim-only manifest for BusyBox"
"busybox@1.34.0","4784-g5507c8744","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools"
"busybox@1.34.0+links","4784-g5507c8744","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools"
"busybox@1.35.0","4784-g5507c8744","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools"
"busybox@1.35.0+links","4784-g5507c8744","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools"
"busybox@1.36.0","4784-g5507c8744","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools"
"busybox@1.36.0+links","4784-g5507c8744","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","BusyBox is a single binary that contains many common Unix tools"
"butane","0.17.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Translates Butane configs into Ignition configs."
"butler","15.17.0","2021-10-07T13:06:13Z","shana/scoop-bucket","2021-10-07T13:06:13Z","shana/scoop-bucket",""
"buttercup","2.18.2","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Cross-Platform passwords & secrets vault"
"butterflow","0.2.4a4","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Video manipulation tool"
"butterflow-ui","1.1.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Graphical user interface for butterflow, a video manipulation tool."
"Buzz","0.7.1","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Transcribes and translates audio offline on your personal computer."
"bvssh","6.43","2023-02-04T17:52:14Z","rivy/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"bw_add_sshkeys","nightly","2023-02-06T00:37:57Z","Weidows-projects/scoop-3rd","2023-02-06T00:37:57Z","Weidows-projects/scoop-3rd","Small python script to load bitwarden-store ssh keys into ssh-agent"
"bws","1.0.0","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","bws is a Bandai WonderSwan and WonderSwan Color emulator."
"byacc","1.9-1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Berkeley Yacc: LALR(1) parser generator (from GNUWin32)"
"byenow","0.9","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Utility for folder removal"
"BYONDPortable","5.0_b511.1385_Rev_2","2020-06-03T19:23:54Z","p8rdev/scoop-portableapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Online multiplayer game creator"
"bypass","1.15.7","2023-02-06T09:33:13Z","echoiron/echo-scoop","2023-02-06T09:33:13Z","echoiron/echo-scoop","Bypass-分流抢票"
"bytecode-viewer","2.11.2","2022-06-15T06:44:46Z","zzhaq/scoop-av","2023-02-06T13:56:02Z","TheCjw/scoop-retools","A Java 8 Jar & Android APK Reverse Engineering Suite (Decompiler, Editor, Debugger & More) https://bytecodeviewer.com"
"bytedance-microapp-ide","3.3.6","2023-02-06T00:12:44Z","chawyehsu/dorado","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","IDE for Bytedance Micro-App Development"
"Bz","1.9.8.7","2022-11-01T03:22:05Z","rmaimen/scoop_bucket_rm","2022-11-01T03:22:05Z","rmaimen/scoop_bucket_rm","Binary Editor Bz"
"bz-editor","1.9.8.7","2023-01-31T16:18:15Z","unoun/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Binary Editor"
"bzeditor","1.9.8.6","2023-02-05T22:39:12Z","ba230t/scoop-bucket","2023-02-05T22:39:12Z","ba230t/scoop-bucket",""
"bzflag","2.4.26","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","3D multiplayer tank battle game"
"bzip2","1.0.8.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Freely available, patent free, high-quality data compressor"
"bzsnes","1.51","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","bZSNES is a Nintendo SNES and Super Famicom emulator based on BSNES containing the optional inaccuracies of ZSNES. It was released as an April Fool's joke."
"c32asm","2..0.1.0","2022-06-15T06:44:46Z","zzhaq/scoop-av","2022-06-15T06:44:46Z","zzhaq/scoop-av","c32asm"
"c4pc","0.28","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This emulator is not intended to be used to PLAY / RUN / USE, but to TEST Cybiko software with. Only experienced Cybiko software developers should use this software. The emulation is very unstable and does NOT represent the Cybiko device/games/apps in any way. Hence, many games/apps don't work, which isn't the case on a REAL Cybiko."
"c64-studio","6.6","2021-01-12T06:43:17Z","shacal/scoop-bucket","2021-01-12T06:43:17Z","shacal/scoop-bucket","C64 Studio - .NET based IDE for C64 development"
"c99-to-c89","1.0.3","2019-07-12T09:16:46Z","excitoon/scoop-user","2019-07-12T09:16:46Z","excitoon/scoop-user",""
"cabal","7.0.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","P2p/decentralized/local-first chat platform."
"cabal-install","3.2.0.0","2020-04-12T16:37:04Z","rodicerep/scoop-personal","2020-04-12T16:37:04Z","rodicerep/scoop-personal","A framework for packaging Haskell software."
"cabal-mini","2.0.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A minimalist desktop app for Cabal, the p2p/decentralized/local-first chat platform"
"cacert","2023-01-10","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","CA certificates extracted from the Mozilla CA certificate store, in PEM format"
"cache-monkey","1.0.7","2023-02-06T16:40:57Z","brian6932/dank-scoop","2023-02-06T16:40:57Z","brian6932/dank-scoop","Convert, browse and clear cached images and files. Images you see online are never deleted immediately, unless you delete them of course. Most desktop apps have a cache directory, not all provide the tools to clear it. CacheMonkey not only lets you purge cache files, but browse and filter through them too."
"Cache-Relocator","1.7","2023-02-06T05:16:33Z","kkzzhizhou/scoop-zapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Quick and easy way to move your Internet browser cache"
"cacher","2.46.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Code snippet organizer for pro developers"
"cacheset","1.02","2022-05-07T12:57:09Z","hetingde/Meta","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","CacheSet. Manipulates the working-set parameters of the system file cache."
"cad-assistant","1.6.0_2021-10-05","2023-02-06T16:43:47Z","joaoricarte/jr-bucket","2023-02-06T16:43:47Z","joaoricarte/jr-bucket","Open Cascade CAD Assistant is a powerful offline 3D CAD viewer and converter with simple and intuitive interface, free for both personal and commercial use"
"caddy","2.6.2","2023-02-01T02:12:38Z","rr0001/scoop-srv-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","HTTP/2 web server with automatic HTTPS"
"CADReader","5.17.1.86","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"caesium","2.3.0","2023-02-03T20:08:32Z","starise/Scoop-Confetti","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Image compression software. Compress your pictures up to 90% without visible quality loss"
"caesium-image-compressor","2.3.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Caesium is an image compression software that helps you store, send and share digital pictures, supporting JPG, PNG and WebP formats. You can quickly reduce the file size (and resolution, if you want) by preserving the overall quality of the image."
"caesiumclt","0.12.1","2021-12-09T06:52:19Z","Jvcon/werkzeugeold","2021-12-09T06:52:19Z","Jvcon/werkzeugeold",""
"CaesiumPortable","2.2.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Image optimizer and converter"
"cafeact","3.9.8.1","2023-01-31T02:49:41Z","jat001/scoop-ox","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","ACT 国服整合，自带超方便插件中心的 Advanced Combat Tracker 整合版。"
"caffeinated","1.0","2023-02-06T00:08:34Z","naderi/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Caffeinated is a simple utility to prevent your PC from going to sleep."
"Caffeinated-Portable","1.0","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Caffeinated. Caffeinated is a simple utility to prevent your PC from going to sleep"
"caffeine","1.97","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Prevents PC from locking, sleeping or activating the screensaver."
"Caffeine-Portable","1.97","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Caffeine. Prevents PC from locking, sleeping or activating the screensaver."
"caire","1.4.5","2023-02-05T23:37:44Z","huangnauh/carrot","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Content aware image resize library"
"cairo-desktop","0.4.245","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Alternative desktop environment for Windows"
"caitouyun","nightly","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","菜头云是一个简单的帮助开发者快速迭代和部署前端静态网站的服务"
"cajviewer","7.3.151","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","CAJViewer is a dedicated full-text format file viewer for China Journal Network that supports TEB, CAJ, NH, KDH and PDF. It can help you read not only the original text on the Internet, but also the full-text files downloaded from China Journal Network. Besides, the documents it printed look the same as the original."
